"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_1FLjdIdF0FdqiDK",3,2,4,2,51,"francis","non-diagnostic","ND2",38,1,"MTurk",7,3,2.75,-3.05703546368382
"R_1C1jPpJFMR9imfz",6,6,7,6,65,"francis","non-diagnostic","ND2",30,2,"MTurk",7,2,6.25,-0.594203151094914
"R_1rBsdBeFvXKvG9t",5,6,7,6,84,"francis","non-diagnostic","ND2",44,1,"MTurk",1,2,6,-0.0185553603980139
"R_33kY0MWPNlwBlMW",7,6,6,6,80,"francis","non-diagnostic","ND2",44,1,"MTurk",7,2,6.25,-0.0305298627549759
"R_2vliyfDgR8mw9hz",5,4,6,3,72,"francis","non-diagnostic","ND2",38,1,"MTurk",7,2,4.5,-1.29952423827209
"R_10vBgTQwM4JHeCl",3,3,4,5,69,"francis","non-diagnostic","ND2",30,2,"MTurk",7,NA,3.75,-1.82727401954115
"R_ujMncWieUumzK93",7,6,5,6,77,"francis","non-diagnostic","ND2",25,1,"MTurk",7,2,6,-0.281602894956652
"R_2czND1KoaUxEXXs",5,5,5,5,75,"francis","non-diagnostic","ND2",39,1,"MTurk",NA,2,5,-0.91011283153673
"R_1i9BwKHdvea0Ojg",7,7,7,7,94,"francis","non-diagnostic","ND2",35,1,"MTurk",7,2,7,0.910580329963364
"R_2cwSh7C6JuQkjDf",4,5,4,5,100,"francis","non-diagnostic","ND2",23,1,"MTurk",7,2,4.5,-0.247334100037542
"R_syZS5r5uV4Y5obf",4,5,2,6,70,"francis","non-diagnostic","ND2",24,1,"MTurk",7,2,4.25,-1.51301905125111
"R_3Rw0NFfnndA8Czy",6,6,6,6,70,"francis","non-diagnostic","ND2",57,1,"MTurk",NA,2,6,-0.54465042951529
"R_2wLCktgeI1i5dKM",6,4,2,6,83,"francis","non-diagnostic","ND2",40,1,"MTurk",1,2,4.5,-0.886163826822806
"R_5uQ1aTIixL2mn5f",5,7,6,6,98,"francis","non-diagnostic","ND2",37,2,"MTurk",7,5,6,0.507539708719262
"R_2zr5AwWsFLJ13uX",2,3,4,6,75,"francis","non-diagnostic","ND2",30,1,"MTurk",7,2,3.75,-1.60180470420517
"R_1oASpdarFSPmgFl",5,4,4,5,50,"francis","non-diagnostic","ND2",34,2,"MTurk",7,5,4.5,-2.12624506117067
"R_1OGZWLO2ATwBmjj",4,3,4,5,59,"francis","non-diagnostic","ND2",47,1,"MTurk",2,2,4,-2.06471783723408
"R_3HoWLgJxKVMx8k4",7,7,7,7,93,"francis","diagnostic","NA",19,3,"student",7,5,7,0.873002110740702
"R_2bZqPrUCEmsWwkz",7,7,7,5,90,"francis","diagnostic","NA",19,1,"student",7,2,6.5,0.483590704005338
"R_10Pjjjsb3k1H461",6,7,5,6,82,"francis","diagnostic","NA",22,2,"student",7,5,6,-0.093711798843339
"R_3R1sUSkUT3CpR3J",7,7,7,7,97,"francis","diagnostic","NA",33,1,"student",2,2,7,1.02331498763135
"R_1C75Yd2qmqCnkyd",7,7,7,7,100,"francis","diagnostic","NA",20,1,"student",7,2,7,1.13604964529934
"R_bqGAUYZ7yHQW9y1",7,6,6,4,80,"francis","diagnostic","NA",39,2,"student",5,2,5.75,-0.307206611822352
"R_273jgo0b1Lcveyz",5,5,5,5,73,"francis","diagnostic","NA",27,2,"student",2,2,5,-0.985269269982055
"R_2OJX2xB2zZmkwCn",6,6,7,5,90,"francis","diagnostic","NA",20,2,"student",7,2,6,0.206913954937961
"R_1C7JvkQilg2i0vD",6,6,6,4,87,"francis","diagnostic","NA",25,2,"student",7,2,5.5,-0.182497451797403
"R_3m7ZW7MOpIlpuVt",6,7,7,6,93,"francis","diagnostic","NA",21,2,"student",5,5,6.5,0.596325361673325
"R_3ElNCSHqGhs9c51",7,7,7,7,100,"francis","diagnostic","NA",20,2,"student",7,2,7,1.13604964529934
"R_TjAvhvbWmfhxLt7",7,7,5,5,86,"francis","diagnostic","NA",23,1,"student",7,2,6,0.0566010780473111
"R_1duB4xAhynLsZg1",6,6,6,6,80,"francis","diagnostic","NA",21,2,"student",7,5,6,-0.168868237288664
"R_1LfuNm5e50gycW5",7,7,7,7,85,"francis","diagnostic","NA",23,2,"student",7,2,7,0.572376356959401
"R_3s0OSmS0GCR3vKH",6,6,2,6,77,"francis","diagnostic","NA",22,2,"student",7,2,5,-0.834956393091404
"R_2tzLH1WngFBOXtB",6,5,4,4,51,"francis","diagnostic","NA",42,2,"student",2,2,4.75,-1.95032846741432
"R_2RPUqaTfAGSHVgz",7,7,7,5,85,"francis","diagnostic","NA",21,2,"student",7,5,6.5,0.295699607892025
"R_z1gLupG5xXMzDzj",7,7,7,7,90,"francis","diagnostic","NA",19,1,"student",1,5,7,0.760267453072714
"R_2S6wRKdtr8S2AB0",6,5,7,5,75,"francis","diagnostic","NA",18,1,"student",7,2,5.75,-0.495097707935665
"R_3r39nxVRYe0ITAy",6,6,6,6,80,"francis","diagnostic","NA",28,1,"student",5,5,6,-0.168868237288664
"R_aaZhqLYBU2GHiUh",6,6,6,6,60,"francis","diagnostic","NA",18,3,"student",7,5,6,-0.920432621741915
"R_2SeouOHoDzU13uf",7,7,7,7,94,"francis","diagnostic","NA",21,2,"student",7,5,7,0.910580329963364
"R_1o0RXJqHqcbv93F",5,4,4,4,50,"francis","diagnostic","NA",20,2,"student",7,2,4.25,-2.26458343570436
"R_OJs0Hhgdq2DXlAd",5,6,5,5,92,"francis","diagnostic","NA",22,1,"student",7,5,5.25,-0.132944730217778
"R_2QXncmGHZCCnipN",6,6,6,6,82,"francis","diagnostic","NA",55,1,"student",1,5,6,-0.093711798843339
"R_3CHkTitMqn7IgpN",7,7,7,7,100,"francis","diagnostic","NA",44,2,"student",2,2,7,1.13604964529934
"R_3O2rrh7jsfWyJow",4,4,3,3,43,"francis","diagnostic","NA",20,2,"student",7,2,3.5,-2.94264609386406
"R_1et42SBx1sj4yeA",7,7,7,4,90,"francis","diagnostic","NA",39,1,"student",1,2,6.25,0.34525232947165
"R_3HAcPCh81cAY12r",5,5,5,4,68,"francis","diagnostic","NA",20,2,"student",2,5,4.75,-1.31149874062906
"R_1gpYw292iNt5jv6",7,7,7,7,79,"francis","diagnostic","NA",21,2,"student",1,2,7,0.346907041623426
"R_3sh9EzPrKqqQmTM",5,4,4,4,79,"francis","diagnostic","NA",19,2,"student",5,2,4.25,-1.17481507824714
"R_2OMVvlcv4uRxh9o",4,5,4,4,85,"francis","diagnostic","NA",37,1,"student",7,2,4.25,-0.949345762911169
"R_2e9czh8oTCwKID9",6,6,7,6,89,"francis","diagnostic","NA",21,1,"student",7,2,6.25,0.307674110248987
"R_1PTdT179GB28ynU",5,5,6,6,60,"francis","diagnostic","NA",22,2,"student",2,2,5.5,-1.19710937080929
"R_1gcMMiU9DdsK1l4",6,6,6,6,85,"francis","diagnostic","NA",21,2,"student",7,5,6,0.0190228588246486
"R_z6xUg4rrM2Kp841",7,7,7,7,89,"francis","diagnostic","NA",22,2,"student",7,2,7,0.722689233850052
"R_PIDhR0ohVpc7JLP",5,5,6,4,70,"francis","diagnostic","NA",51,2,"student",7,2,5,-1.09800392765004
"R_3Ejtn27sLUVh5zr",7,7,7,7,100,"francis","diagnostic","NA",46,2,"student",6,5,7,1.13604964529934
"R_2ruPqAhGq054BBu",4,4,4,4,50,"francis","diagnostic","NA",24,1,"student",7,2,4,-2.40292181023805
"R_1rkswCOIRUjW9Au",7,7,7,7,96,"francis","diagnostic","NA",24,2,"student",7,5,7,0.985736768408689
"R_1K0wfRDPz7eiPII",6,5,5,5,78,"francis","diagnostic","NA",22,2,"student",7,2,5.25,-0.659039799335054
"R_xhiyA4lor1hsX73",7,7,7,7,91,"francis","diagnostic","NA",20,1,"student",7,2,7,0.797845672295377
"R_1rvRB3bUM9FoRJU",7,7,4,4,76,"francis","diagnostic","NA",20,2,"student",7,2,5.5,-0.595857863246691
"R_1qhdI0z1vZbYSCL",7,7,7,7,94,"francis","diagnostic","NA",22,2,"student",7,2,7,0.910580329963364
"R_3m7wfirF9omsZdM",7,7,7,7,98,"francis","diagnostic","NA",21,2,"student",7,2,7,1.06089320685401
"R_ZrhnQ4E6eMrLiCZ",6,1,7,6,90,"francis","diagnostic","NA",22,2,"student",7,5,5,-0.346439543196791
"R_2wN8PslToS6XEz7",7,7,7,7,100,"francis","diagnostic","NA",20,2,"student",7,2,7,1.13604964529934
"R_2YFL90vKsbtVoO2",6,5,5,6,85,"francis","diagnostic","NA",23,1,"student",7,2,5.5,-0.257653890242728
"R_27Bh4QESyH7K77f",5,7,5,5,80,"francis","diagnostic","NA",22,2,"student",7,2,5.5,-0.445544986356041
"R_DAVPXgVOnkCjEjL",7,7,7,6,91,"francis","diagnostic","NA",19,2,"student",1,2,6.75,0.659507297761688
"R_1rOgYopgqDRfzX2",7,6,7,7,92,"francis","diagnostic","NA",19,2,"student",7,5,6.75,0.697085516984351
"R_25RE8jWLDf4Ve0e",7,7,7,7,100,"francis","diagnostic","NA",21,2,"student",7,2,7,1.13604964529934
"R_110kSkq8iwgOVcV",6,6,4,6,83,"francis","diagnostic","NA",50,2,"student",2,5,5.5,-0.332810328688053
"R_3iUVqPwLt5tTdQa",7,7,7,7,95,"francis","diagnostic","NA",19,1,"student",7,2,7,0.948158549186027
"R_24uSokM8f87EkrX",7,1,1,7,100,"francis","diagnostic","NA",45,1,"student",7,2,4,-0.524010849104919
"R_3fCO8cjlvpc0I95",6,6,6,6,82,"francis","diagnostic","NA",19,2,"student",7,5,6,-0.093711798843339
"R_3wqNwxSMH9Keg4F",7,7,7,6,98,"francis","diagnostic","NA",43,2,"student",7,2,6.75,0.922554832320326
"R_2OGDWwrtTHIhwei",4,5,4,4,60,"francis","diagnostic","NA",20,3,"student",7,2,4.25,-1.88880124347773
"R_3mkT2aWvEX94uTM",7,7,7,6,80,"francis","diagnostic","NA",21,2,"student",7,2,6.75,0.2461468863124
"R_1MSUbnClp4Arzje",7,7,6,7,90,"francis","diagnostic","NA",21,2,"student",7,2,6.75,0.621929078539026
"R_ZsMSSN9cotDK305",5,6,6,5,70,"francis","diagnostic","NA",21,1,"student",7,2,5.5,-0.821327178582666
"R_3I3N98rtjEr1K3D",6,6,6,4,88,"francis","diagnostic","NA",54,2,"student",7,2,5.5,-0.14491923257474
"R_81Z5W6aDIbMssjD",6,6,6,6,86,"francis","diagnostic","NA",47,1,"student",7,2,6,0.0566010780473111
"R_3MssHNEWbrFq7f6",6,7,4,3,90,"francis","diagnostic","NA",19,1,"student",7,2,5,-0.346439543196791
"R_3ExQqmZ2sQ8OUW4",6,7,6,4,92,"francis","diagnostic","NA",21,2,"student",7,2,5.75,0.143732018849598
"R_1dBvvASeuYVVQaP",7,6,6,5,78,"francis","diagnostic","NA",23,2,"student",7,2,6,-0.244024675733989
"R_2rpBZ5z6A64s6je",6,6,5,6,80,"francis","diagnostic","NA",23,2,"student",7,5,5.75,-0.307206611822352
"R_3lxJwf2Dq4ZaXbJ",4,5,4,6,80,"francis","diagnostic","NA",22,2,"student",7,2,4.75,-0.860560109957105
"R_3PTt5SbSM9Uwdxg",6,7,6,6,84,"francis","diagnostic","NA",19,1,"student",7,2,6.25,0.119783014135674
"R_Dd8rMq8j4Ek6MSd",7,7,5,7,100,"francis","diagnostic","NA",34,1,"student",7,5,6.5,0.859372896231963
"R_xsZVE9a2KRbglgJ",7,7,7,7,100,"francis","diagnostic","NA",41,2,"student",6,2,7,1.13604964529934
"R_2CTklVJoixZHLyk",5,5,6,4,56,"francis","diagnostic","NA",18,1,"student",7,2,5,-1.62409899676732
"R_QcwZSyzq20nwt4l",5,6,7,5,85,"francis","diagnostic","NA",20,2,"student",1,2,5.75,-0.11931551570904
"R_1eFXgT41gfqLWYV",6,6,6,6,81,"francis","diagnostic","NA",19,2,"student",7,2,6,-0.131290018066002
"R_cNnic0zFcqnJXhv",6,7,7,7,94,"francis","diagnostic","NA",19,2,"student",3,5,6.75,0.772241955429676
"R_2tePSO69zscRpIO",6,7,6,6,91,"francis","diagnostic","NA",20,2,"student",7,2,6.25,0.382830548694312
"R_3ikfYs54xax5hjL",7,5,4,4,76,"francis","diagnostic","NA",18,3,"student",7,5,5,-0.872534612314067
"R_3qrIl6Qop4pYS8V",5,4,7,4,41,"francis","diagnostic","NA",23,1,"student",7,2,5,-2.18777228510726
"R_1Ov4XQaIj457BNX",7,7,7,7,100,"francis","diagnostic","NA",21,2,"student",7,5,7,1.13604964529934
"R_3rUvJC8ac8Zlcmn",5,5,5,6,87,"francis","diagnostic","NA",19,2,"student",7,5,5.25,-0.320835826331091
"R_1l3NkiEFjSvp4dD",4,5,5,4,73,"francis","diagnostic","NA",20,2,"student",7,5,4.5,-1.26194601904943
"R_2qwmirW4dWNvXzs",7,7,7,7,76,"francis","diagnostic","NA",20,2,"student",2,2,7,0.234172383955438
"R_2RWCFs3hTbi3aSY",5,5,4,5,60,"francis","diagnostic","NA",29,2,"student",7,5,4.75,-1.61212449441036
"R_C21BTy0GGDGqrU5",6,6,7,4,92,"francis","diagnostic","NA",22,1,"student",1,5,5.75,0.143732018849598
"R_2dEEX5hZ992hUCB",6,7,6,4,84,"francis","diagnostic","NA",18,1,"student",7,5,5.75,-0.156893734931702
"R_1l3JWPL3GdWHIXO",6,6,6,6,80,"francis","diagnostic","NA",22,2,"student",7,2,6,-0.168868237288664
"R_2PeaNGRlnNs3VSJ",7,7,7,7,100,"francis","diagnostic","NA",18,1,"student",2,5,7,1.13604964529934
"R_2upv7TMKBJeNh4k",7,7,7,5,80,"francis","diagnostic","NA",22,2,"student",7,2,6.5,0.107808511778712
"R_2f9Xje6toaKaUaz",3,4,5,3,42,"francis","diagnostic","NA",22,1,"student",6,2,3.75,-2.84188593855303
"R_3snWyjS1piFeUjc",6,7,7,5,95,"francis","diagnostic","NA",21,1,"student",7,2,6.25,0.533143425584962
"R_2AKJ7iCFSiXXAuK",7,7,7,7,91,"francis","diagnostic","NA",18,2,"student",7,2,7,0.797845672295377
"R_1Cd9WNrEde8gV9N",7,6,7,7,93,"francis","diagnostic","NA",19,2,"student",7,2,6.75,0.734663736207014
"R_1EguvaMu3WXGhKx",6,7,7,7,97,"francis","diagnostic","NA",18,2,"student",7,2,6.75,0.884976613097664
"R_2VfO5tJr8onwRTW",7,6,5,5,80,"francis","diagnostic","NA",21,2,"student",7,5,5.75,-0.307206611822352
"R_1pWPBYe39axAg17",5,5,6,5,80,"francis","diagnostic","NA",22,2,"student",7,5,5.25,-0.583883360889729
"R_1gkHo0LtS2YZk0K",7,6,7,6,77,"francis","diagnostic","NA",19,2,"student",2,2,6.5,-0.00492614588927536
"R_3QJi2DAHRnqBhku",7,7,5,5,87,"francis","diagnostic","NA",60,2,"student",1,2,6,0.0941792972699737
"R_2wzOrSP1KGL4hOC",6,6,6,6,71,"francis","diagnostic","NA",20,2,"student",7,2,6,-0.507072210292627
"R_1laDcySdHrymTKF",4,4,6,5,40,"francis","diagnostic","NA",19,1,"student",7,2,4.75,-2.36368887886361
"R_3JK2LfHoHoP079u",3,1,2,4,25,"francis","diagnostic","NA",39,1,"student",5,2,2.5,-4.17240753800674
"R_1Nfcv1tCenz3YJc",7,7,7,7,89,"francis","diagnostic","NA",32,2,"student",7,5,7,0.722689233850052
"R_1OiTAMuRpC3xXlC",5,5,7,4,72,"francis","diagnostic","NA",45,1,"student",5,2,5.25,-0.884509114671029
"R_3LkknW6bpbPTWoi",6,6,6,6,80,"francis","diagnostic","NA",24,1,"student",1,5,6,-0.168868237288664
"R_C7xoktiIBc6WV57",7,7,7,6,94,"francis","diagnostic","NA",19,2,"student",7,5,6.75,0.772241955429676
"R_w1Y5JlwRyJzLssx",7,7,7,6,86,"francis","diagnostic","NA",20,1,"student",1,2,6.75,0.471616201648376
"R_3lYnZr5BcWBT8wk",5,5,6,5,66,"francis","diagnostic","NA",51,1,"student",7,2,5.25,-1.109978430007
"R_3NIiE6GGudXdz7Y",7,7,1,2,95,"francis","diagnostic","NA",18,2,"student",4,2,4.25,-0.573563570684543
"R_2YMsHMK02FZayyE",7,7,6,6,88,"francis","diagnostic","NA",31,2,"student",7,5,6.5,0.408434265560013
"R_3VN4mnsuvV4lisF",7,7,5,7,85,"francis","diagnostic","NA",56,2,"student",2,5,6.5,0.295699607892025
"R_2wU0FYfXsuLERVc",5,5,4,4,60,"francis","diagnostic","NA",27,2,"student",7,5,4.5,-1.75046286894404
"R_2xFxq2azZzDjvOc",6,5,5,4,53,"francis","diagnostic","NA",22,2,"student",7,2,5,-1.73683365443531
"R_Y60GbYK8v9Wk7YJ",4,4,4,4,50,"francis","diagnostic","NA",30,1,"student",7,5,4,-2.40292181023805
"R_1HhIJke1oz0JlhS",6,7,7,6,80,"francis","diagnostic","NA",54,2,"student",2,5,6.5,0.107808511778712
"R_1ezPSXdbAyey6Ss",7,7,7,7,100,"francis","diagnostic","NA",57,2,"student",7,5,7,1.13604964529934
"R_5pcNGbmB7sHurHr",6,6,7,4,75,"francis","diagnostic","NA",29,2,"student",2,2,5.75,-0.495097707935665
"R_XEWdlylUzYSs5LX",7,7,5,4,100,"francis","diagnostic","NA",28,1,"student",7,5,5.75,0.444357772630899
"R_s6hx6eTLFcdsgsV",6,5,4,5,60,"francis","diagnostic","NA",20,2,"student",7,5,5,-1.47378611987667
"R_6PTK9Yeq2tV29AR",7,7,7,7,100,"francis","diagnostic","NA",22,1,"student",7,5,7,1.13604964529934
"R_2rD4VPcc9kyrT0p",7,7,7,7,100,"francis","diagnostic","NA",21,2,"student",7,2,7,1.13604964529934
"R_1rcgtsX6k6GGg4Z",6,6,6,6,73,"francis","diagnostic","NA",23,2,"student",7,2,6,-0.431915771847302
"R_6JS3kR4N5cEEKGd",7,7,7,7,100,"francis","diagnostic","NA",21,2,"student",7,2,7,1.13604964529934
"R_0jr9hSPEj4blmIF",7,7,7,7,93,"francis","diagnostic","NA",67,2,"student",7,2,7,0.873002110740702
"R_3ozqZY79F8MqloQ",7,7,7,7,96,"francis","diagnostic","NA",19,1,"student",7,2,7,0.985736768408689
"R_3J5e6n3qvjiOzHf",7,6,6,6,65,"francis","diagnostic","NA",19,2,"student",7,2,6.25,-0.594203151094914
"R_1JUCB3DxJ143sQt",5,5,4,4,57,"francis","diagnostic","NA",20,2,"student",7,5,4.5,-1.86319752661203
"R_9FyMAvGtSgfILBL",7,7,7,7,84,"francis","diagnostic","NA",20,2,"student",7,2,7,0.534798137736739
"R_3ER85IGDqKf5ODm",7,7,7,7,96,"francis","diagnostic","NA",19,2,"student",5,5,7,0.985736768408689
"R_115vCYbwZ0Y8TiC",6,6,4,4,70,"francis","diagnostic","NA",19,2,"student",5,2,5,-1.09800392765004
"R_1op9oGYc6RvrqwE",6,6,7,6,87,"francis","diagnostic","NA",26,2,"student",7,5,6.25,0.232517671803662
"R_1n28gL9PnBVQKEd",7,7,7,7,100,"francis","diagnostic","NA",18,2,"student",7,2,7,1.13604964529934
"R_yHKPXqPJ1d0sZC9",5,4,3,3,70,"francis","diagnostic","NA",19,4,"student",7,2,3.75,-1.78969580031848
"R_3fE2gavxIQx7SUN",7,7,7,7,100,"francis","diagnostic","NA",20,1,"student",7,2,7,1.13604964529934
"R_2U9tlG0USs1BGmp",7,7,7,7,100,"francis","diagnostic","NA",19,1,"student",7,2,7,1.13604964529934
"R_1lgGf2DGVwrpOaK",7,6,7,6,100,"francis","diagnostic","NA",22,3,"student",7,5,6.5,0.859372896231963
"R_1r8G3Ayo6EWkpi8",6,6,5,5,85,"francis","diagnostic","NA",19,2,"student",7,2,5.5,-0.257653890242728
"R_2QyXT9xOOrndf7W",6,6,6,6,76,"francis","diagnostic","NA",20,1,"student",7,2,6,-0.319181114179314
"R_s6SHWxsy7khYS4N",7,7,7,6,90,"francis","diagnostic","NA",21,2,"student",1,2,6.75,0.621929078539026
"R_1j95yG48ftWpIU7",7,7,7,6,96,"francis","diagnostic","NA",22,1,"student",2,2,6.75,0.847398393875001
"R_21d2EWjB8uZVjQw",7,7,7,7,100,"francis","diagnostic","NA",27,1,"student",1,5,7,1.13604964529934
"R_3nuCD0LdfoOmtw0",7,7,1,4,90,"francis","diagnostic","NA",20,2,"student",7,2,4.75,-0.48477791773048
"R_3Gfcd9lMv0VgqM4",7,7,7,7,83,"francis","diagnostic","NA",19,2,"student",1,2,7,0.497219918514076
"R_1CmwgqeRuEBMdJr",6,7,6,6,82,"francis","diagnostic","NA",23,2,"student",7,5,6.25,0.0446265756903492
"R_3n0oZQo5XbLwwpY",7,7,7,7,100,"francis","diagnostic","NA",20,2,"student",6,5,7,1.13604964529934
"R_1JQneh7WYtoUKiZ",7,7,7,7,93,"francis","diagnostic","NA",20,2,"student",7,2,7,0.873002110740702
"R_1DUodMhXekjXElB",7,7,7,7,99,"francis","diagnostic","NA",19,2,"student",7,2,7,1.09847142607668
"R_25NEHa35tJPGtRD",5,5,6,5,72,"francis","diagnostic","NA",20,1,"student",5,2,5.25,-0.884509114671029
"R_2wvIHKZFZp68kGZ",6,6,6,5,88,"francis","diagnostic","NA",22,1,"student",7,2,5.75,-0.00658085804105195
"R_9uwp9ZImaTcu2Rz",7,7,7,4,90,"francis","diagnostic","NA",26,2,"student",7,5,6.25,0.34525232947165
"R_10ufUqES8mj4rY4",7,7,7,7,100,"francis","diagnostic","NA",19,2,"student",7,2,7,1.13604964529934
"R_29iwJVv7KqLL7UO",7,1,1,1,90,"francis","diagnostic","NA",19,2,"student",7,2,2.5,-1.72982328853367
"R_3rDqYhXBtOHJP7H",6,6,6,6,99,"francis","diagnostic","NA",22,2,"student",7,5,6,0.545117927941924
"R_9NxU5O08jsTIjsd",5,7,4,4,58,"francis","diagnostic","NA",20,2,"student",5,5,5,-1.54894255832199
"R_3kBX9VQFe0Y1W8i",7,7,7,7,100,"francis","diagnostic","NA",21,2,"student",2,5,7,1.13604964529934
"R_21tgUGZdqmbeQI5",5,6,6,6,70,"francis","diagnostic","NA",22,2,"student",7,2,5.75,-0.682988804048978
"R_41mkrkjeE9lTH1f",5,6,2,6,88,"francis","diagnostic","NA",23,1,"student",7,2,4.75,-0.559934356175805
"R_2dutJO2tNVmNLzu",7,7,4,4,100,"francis","diagnostic","NA",25,1,"student",7,2,5.5,0.30601939809721
"R_1NeHbs5sLmS78s6",7,7,7,7,50,"francis","diagnostic","NA",18,2,"student",5,5,7,-0.742861315833788
"R_2EjmEltIIzpATx3",7,7,7,6,81,"francis","diagnostic","NA",38,2,"student",7,2,6.75,0.283725105535063
"R_2rYKTNS5kj0eMRi",6,6,6,6,86,"francis","diagnostic","NA",22,2,"student",7,2,6,0.0566010780473111
"R_3RxaihGpvXCJHo4",7,7,7,7,100,"francis","diagnostic","NA",20,1,"student",7,2,7,1.13604964529934
"R_2uyYdGHTH9QbywF",7,7,7,7,100,"francis","diagnostic","NA",28,2,"student",7,2,7,1.13604964529934
"R_1KdbreXTfweXPgh",6,7,6,5,85,"francis","diagnostic","NA",26,2,"student",7,5,6,0.0190228588246486
"R_2AZmhoe0rPEF3kC",6,6,6,6,90,"francis","diagnostic","NA",52,2,"student",7,5,6,0.206913954937961
"R_3HBtM8Qin0EcMs9",7,6,6,7,89,"francis","diagnostic","NA",24,2,"student",2,2,6.5,0.446012484782675
"R_2OGDX3oPgsCWoro",6,7,7,6,86,"francis","diagnostic","NA",18,2,"student",7,2,6.5,0.333277827114688
"R_37qiyDPH0TmogF3",7,7,7,7,100,"francis","diagnostic","NA",22,1,"student",3,2,7,1.13604964529934
"R_3qEx6tFB9ev1Bqk",7,7,6,7,95,"francis","diagnostic","NA",30,1,"student",5,2,6.75,0.809820174652339
"R_bxElUOD6kAgTw8V",7,7,7,7,100,"francis","diagnostic","NA",21,2,"student",7,2,7,1.13604964529934
"R_1k0MklkhGC4woLe",7,7,7,7,95,"francis","diagnostic","NA",51,5,"student",7,5,7,0.948158549186027
"R_3s5Kp63FyvbeKPf",7,7,7,6,100,"francis","diagnostic","NA",21,1,"student",7,2,6.75,0.997711270765651
"R_3GoJPNOuT024qx0",7,7,7,7,100,"francis","diagnostic","NA",29,2,"student",1,2,7,1.13604964529934
"R_3iPDViX7hhAgafu",6,7,7,7,92,"francis","diagnostic","NA",18,2,"student",7,5,6.75,0.697085516984351
"R_2QKhpuipl5YAoSs",7,7,7,7,76,"francis","diagnostic","NA",21,2,"student",7,2,7,0.234172383955438
"R_2VLbn5ud8qjTHJv",7,7,7,7,100,"francis","diagnostic","NA",20,2,"student",7,2,7,1.13604964529934
"R_12eWtdzo1O92cqy",7,7,7,7,100,"francis","diagnostic","NA",20,2,"student",7,5,7,1.13604964529934
"R_3RsyOFX2NzT72Ub",6,6,4,3,80,"francis","diagnostic","NA",24,2,"student",7,2,4.75,-0.860560109957105
"R_2UgXvEbCxOxsaFi",5,5,4,6,70,"francis","diagnostic","NA",25,2,"student",7,5,5,-1.09800392765004
"R_22mhD0Kz9k9D4zC",6,6,6,4,71,"francis","diagnostic","NA",36,2,"student",7,5,5.5,-0.783748959360003
"R_300oggzYqGGQKdG",2,3,3,1,40,"francis","diagnostic","NA",21,5,"student",7,2,2.25,-3.74707262420049
"R_1g5OEHM2T3g9o6h",5,6,4,5,90,"francis","diagnostic","NA",46,1,"student",NA,2,5,-0.346439543196791
"R_3qkunv0pnJ2tmi6",7,7,7,7,100,"francis","diagnostic","NA",22,1,"student",7,5,7,1.13604964529934
"R_W0CxQdW7Ky3cXF7",6,7,7,4,100,"francis","diagnostic","NA",21,2,"student",7,2,6,0.582696147164587
"R_1H1RgmsRQQb0Uxt",6,7,5,2,43,"francis","diagnostic","NA",35,2,"student",7,2,5,-2.11261584666193
"R_27WLFb65J7u7Zjx",7,7,7,7,90,"francis","diagnostic","NA",32,2,"student",7,5,7,0.760267453072714
"R_2VwPrBpFcf3DMJq",7,7,7,7,100,"francis","diagnostic","NA",32,1,"student",5,2,7,1.13604964529934
"R_2QAhGJ14eIVU14o",6,6,6,5,72,"francis","diagnostic","NA",21,1,"student",1,5,5.75,-0.607832365603653
"R_3qZNULov5BNcPjG",7,7,7,7,82,"francis","diagnostic","NA",28,2,"student",2,2,7,0.459641699291414
"R_3p3C8UJZR0yDLl7",6,6,7,6,90,"francis","diagnostic","NA",21,2,"student",7,5,6.25,0.34525232947165
"R_3kAm9Cfpsttps9s",5,6,4,4,62,"francis","diagnostic","NA",48,2,"student",5,2,4.75,-1.53696805596503
"R_23U1x70NRuU1GrG",6,6,2,2,77,"francis","diagnostic","NA",42,2,"student",7,2,4,-1.38830989122616
"R_a9p5BDxhhrNqxhL",7,7,7,7,100,"francis","diagnostic","NA",22,2,"student",5,5,7,1.13604964529934
"R_BDIQs6AgPR2PTgd",7,7,7,7,90,"francis","diagnostic","NA",19,2,"student",7,2,7,0.760267453072714
"R_1g0hXHBjHHAeQjB",7,7,5,6,90,"francis","diagnostic","NA",37,1,"student",5,2,6.25,0.34525232947165
"R_2CDsYuEk4SWi1L5",6,6,5,6,79,"francis","diagnostic","NA",21,2,"student",5,2,5.75,-0.344784831045015
"R_3Jr2td7FhbktE28",5,5,5,5,76,"francis","diagnostic","NA",19,1,"student",7,5,5,-0.872534612314067
"R_3dRInx1BnHpJ0J7",6,6,6,6,81,"francis","diagnostic","NA",18,2,"student",5,2,6,-0.131290018066002
"R_22ERSDeZWmYZ8eM",7,7,7,7,81,"francis","diagnostic","NA",23,2,"student",7,5,7,0.422063480068751
"R_3HOMoFzi8TehjfQ",7,7,7,7,92,"francis","diagnostic","NA",22,2,"student",7,2,7,0.835423891518039
"R_2Ysa52R6MKsUIA3",7,7,5,5,100,"francis","diagnostic","NA",19,2,"student",7,5,6,0.582696147164587
