"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"FS_Q6brlesEqii9AMV",5,6,5,6,77,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.604307754550742
"FS_sBV8KdAnLVBqg6J",5,6,5,6,74,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.553582569534772
"FS_u7Kvf2uq5MDe94B",5,6,5,6,77,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.604307754550742
"FS_31XmutLgcfFyH9R",5,6,5,6,79,"sam","non-diagnostic","ND1","good",35,1,2,1,5.5,0.63812454456139
"FS_31S1okLTK1oISTO",5,6,5,6,75,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.570490964540095
"FS_2tL0RlpDZhajh11",6,6,7,6,79,"sam","non-diagnostic","ND1","good",36,1,1,1,6.25,0.826833704226218
"FS_11YlPssw4kjRqyk",5,6,5,6,77,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.604307754550742
"FS_b33dPRGIfoSIbYd",5,6,5,6,56,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.249231459438946
"FS_2hSgfHl7VeqaB6F",5,6,5,6,57,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.26613985444427
"FS_273vYw5Jgwz22gv",6,6,5,7,84,"sam","non-diagnostic","ND1","good",36,1,1,1,6,0.848472626031227
"FS_2CjNuTy6vtcTdL2",6,7,5,6,80,"sam","non-diagnostic","ND1","good",35,1,1,1,6,0.780839046009932
"FS_2WvTqIk4bqqQjxL",5,6,5,6,73,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.536674174529448
"FS_1hYlVqTEsY6vvdS",6,6,6,5,88,"sam","non-diagnostic","ND1","good",36,1,1,1,5.75,0.853203152830912
"FS_2xKa4AZxeepKKXb",6,7,7,6,94,"sam","non-diagnostic","ND1","good",35,1,7,2,6.5,1.14336268252768
"FS_1F9z5lOlc847LuD",6,6,6,6,86,"sam","non-diagnostic","ND1","good",35,1,2,4,6,0.882289416041874
"FS_82p5O8P6HRf9syd",6,6,7,7,92,"sam","non-diagnostic","ND1","good",34,2,7,2,6.5,1.10954589251703
"FS_1FSbfIrpElpMzWD",5,6,5,6,75,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.570490964540095
"FS_eEwHD7jGa5eAVJn",5,6,5,6,77,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.604307754550742
"FS_qvYWtp8BPje4wTf",5,6,5,6,78,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.621216149556066
"FS_3jW0cuI0WzpZjQI",5,6,5,6,78,"sam","non-diagnostic","ND1","good",36,1,2,1,5.5,0.621216149556066
"FS_1eFtHIlQqznr4iU",6,7,6,7,86,"sam","non-diagnostic","ND1","good",36,1,1,1,6.5,1.00809552248509
"FS_2Xn5be4iVhCnpuT",6,7,6,7,87,"sam","non-diagnostic","ND1","good",36,1,1,1,6.5,1.02500391749042
"FS_das8CGRuYjFMarv",5,6,5,6,75,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.570490964540095
"FS_3EtM5PF6iwSYZKj",3,3,2,3,56,"sam","non-diagnostic","ND1","good",36,1,1,1,2.75,-0.442702125998758
"FS_AvAKDSfdL7oshlD",6,6,6,7,85,"sam","non-diagnostic","ND1","good",35,1,1,1,6.25,0.92828407425816
"FS_3IXfN7s4lpGifPY",6,7,7,6,92,"sam","non-diagnostic","ND1","good",37,1,7,2,6.5,1.10954589251703
"FS_Dcz85iafTfnMufn",6,7,6,6,92,"sam","non-diagnostic","ND1","good",36,2,7,2,6.25,1.04664283929543
"FS_3soWfJwloeqT4e7",7,7,7,7,100,"sam","non-diagnostic","ND1","good",27,1,2,4,7,1.37061915900284
"FS_stGNxt1iPDY6NlT",7,6,5,6,95,"sam","non-diagnostic","ND1","good",34,1,7,2,6,1.03446497108979
"FS_3dWatJAVtVGQKFm",5,6,7,6,93,"sam","non-diagnostic","ND1","good",39,2,7,2,6,1.00064818107914
"FS_3qfVu3kp96O4PFT",6,5,6,7,91,"sam","non-diagnostic","ND1","good",35,1,7,5,6,0.966831391068492
"FS_1fg8HEGfKps2IG1",5,6,5,6,78,"sam","non-diagnostic","ND1","good",36,1,1,3,5.5,0.621216149556066
"FS_1FM5YSim9kN8wIN",5,7,6,7,89,"sam","non-diagnostic","ND1","good",35,1,7,5,6.25,0.995917654279454
"FS_sXwSvZlj1cNfVQJ",6,5,6,7,78,"sam","non-diagnostic","ND1","good",35,1,1,1,6,0.747022255999285
"FS_sdPchgyJd2HC1ep",7,6,6,7,93,"sam","non-diagnostic","ND1","good",33,1,7,5,6.5,1.12645428752236
"FS_dgVmYNafKdI5XaN",6,5,6,6,86,"sam","non-diagnostic","ND1","good",35,1,1,1,5.75,0.819386362820264
"FS_3fNuLJxoJke1oBs",6,5,6,6,81,"sam","non-diagnostic","ND1","good",35,1,1,1,5.75,0.734844387793646
"FS_3Pw5NiPl926UQiF",5,6,5,6,75,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.570490964540095
"FS_ywF3HHLsFy4bwFH",5,7,7,6,96,"sam","non-diagnostic","ND1","good",36,1,7,5,6.25,1.11427641931672
"FS_UhGMOclu7icsvnj",7,6,6,7,98,"sam","non-diagnostic","ND1","good",33,1,7,2,6.5,1.21099626254898
"FS_2YhtYszo84Ozncl",5,6,5,6,76,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.587399359545419
"FS_2zdc3rPO7sn2Nts",6,7,6,6,90,"sam","non-diagnostic","ND1","good",34,1,7,2,6.25,1.01282604928478
"FS_1KkbtJxPifUj6fL",6,5,6,6,84,"sam","non-diagnostic","ND1","good",35,1,1,1,5.75,0.785569572809617
"FS_2RRjwxCChrkoUcb",6,7,6,6,83,"sam","non-diagnostic","ND1","good",36,1,1,1,6.25,0.894467284247513
"FS_C238Cw0i8HX3Wmd",7,6,6,6,87,"sam","non-diagnostic","ND1","good",36,1,1,1,6.25,0.962100864268807
"FS_b2x7o74hpEnnpQd",5,6,5,6,76,"sam","non-diagnostic","ND1","good",36,1,1,3,5.5,0.587399359545419
"FS_1NfammlPrKXF8JZ",6,7,6,6,100,"sam","non-diagnostic","ND1","good",39,1,7,2,6.25,1.18190999933801
"FS_3qkVBRUlVX7I3fS",5,6,5,6,79,"sam","non-diagnostic","ND1","good",35,1,1,1,5.5,0.63812454456139
"FS_3p2WZeUDGmhZq6N",5,6,5,6,59,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.299956644454917
"FS_ZDzUyKqqaxggwO5",6,6,7,6,94,"sam","non-diagnostic","ND1","good",30,1,7,2,6.25,1.08045962930607
"FS_2xQ2LRFWOCxuY5k",5,6,5,6,79,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.63812454456139
"FS_1LjtRChfyNqxk8V",5,6,5,6,75,"sam","non-diagnostic","ND1","good",35,1,2,1,5.5,0.570490964540095
"FS_32QI9ux45aRZ90a",5,6,5,6,81,"sam","non-diagnostic","ND1","good",36,1,2,1,5.5,0.671941334572037
"FS_a2Tz3P84GYwBidX",6,5,6,6,82,"sam","non-diagnostic","ND1","good",35,1,1,1,5.75,0.75175278279897
"FS_SCVqAzsDhdC0fMB",6,5,6,7,89,"sam","non-diagnostic","ND1","good",35,1,1,1,6,0.933014601057845
"FS_1IBfpJi6rOJZEiO",5,6,5,6,58,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.283048249449594
"FS_5p8lcfPAYKKxIbf",5,6,5,6,75,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.570490964540095
"FS_2Yn3tuYZYwfSJlJ",5,6,5,6,81,"sam","non-diagnostic","ND1","good",36,1,1,4,5.5,0.671941334572037
"FS_3030nAoOm01A9OE",5,6,5,6,80,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.655032939566713
"FS_YXhm1kkMeOoa8gh",5,6,5,6,80,"sam","non-diagnostic","ND1","good",36,1,1,4,5.5,0.655032939566713
"FS_1gTrSCSb5hkmtqi",6,5,6,6,86,"sam","non-diagnostic","ND1","good",36,1,1,1,5.75,0.819386362820264
"FS_xFvzfgVZf76fTi1",6,6,7,6,93,"sam","non-diagnostic","ND1","good",36,1,1,1,6.25,1.06355123430075
"FS_10UYfXhtwooEHvb",5,6,5,6,80,"sam","non-diagnostic","ND1","good",36,1,1,4,5.5,0.655032939566713
"FS_41MMJWaklUAR4Yh",6,5,6,5,83,"sam","non-diagnostic","ND1","good",35,1,1,1,5.5,0.705758124582684
"FS_BVsL4m5ufdI5Dln",5,6,5,6,81,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.671941334572037
"FS_3HvrPnXDySR0UoJ",5,6,5,6,81,"sam","non-diagnostic","ND1","good",36,1,1,3,5.5,0.671941334572037
"FS_1mITuCbrOBt1xTs",5,6,5,6,79,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.63812454456139
"FS_3Ork7NqybOxDdde",2,1,2,2,33,"sam","non-diagnostic","ND1","good",36,1,1,1,1.75,-1.08320742400764
"FS_1Oy3o5ClylZxGMd",6,6,6,7,83,"sam","non-diagnostic","ND1","good",35,1,1,1,6.25,0.894467284247513
"FS_3IWYS9v65KqnLfz",7,6,7,6,82,"sam","non-diagnostic","ND1","good",35,1,1,1,6.5,0.940461942463798
"FS_3DbcWujbKc8zXwr",6,5,6,6,88,"sam","non-diagnostic","ND1","good",36,1,1,1,5.75,0.853203152830912
"FS_sYwkyDK8fTPgRl7",7,6,6,6,81,"sam","non-diagnostic","ND1","good",35,1,1,1,6.25,0.860650494236865
"FS_1K9AMd2enSWnPAG",6,5,6,5,88,"sam","non-diagnostic","ND1","good",36,1,1,1,5.5,0.790300099609302
"FS_2AQeNH15pB4Luyb",6,6,6,6,78,"sam","non-diagnostic","ND1","good",36,1,1,1,6,0.747022255999285
"FS_2VgPUZWjpgbUzRO",6,6,6,6,86,"sam","non-diagnostic","ND1","good",35,1,1,1,6,0.882289416041874
"FS_2urkMJBbFeq4EPJ",6,6,6,6,83,"sam","non-diagnostic","ND1","good",36,1,1,1,6,0.831564231025903
"FS_2UVO0gMpVZYYR4t",7,7,7,5,91,"sam","non-diagnostic","ND1","good",39,2,7,2,6.5,1.09263749751171
"FS_2z5CcdVro6JVoAy",7,6,6,7,98,"sam","non-diagnostic","ND1","good",28,1,7,2,6.5,1.21099626254898
"FS_2YueUPaf62HrLF2",6,7,7,6,99,"sam","non-diagnostic","ND1","good",35,1,7,2,6.5,1.2279046575543
"FS_2CqdmqjxeviFhOd",7,7,7,7,100,"sam","non-diagnostic","ND1","good",36,2,7,5,7,1.37061915900284
"R_2zqLJeuxVnZqrKu",7,6,2,5,84,"sam","non-diagnostic","ND2","good",18,2,2,2,5,0.596860413144789
"R_1g8fhzdnfEgEfKd",5,5,6,5,82,"sam","non-diagnostic","ND2","good",18,1,2,2,5.25,0.625946676355751
"R_3en47beNmfAywSS",7,7,7,7,90,"sam","non-diagnostic","ND2","good",21,2,6,2,7,1.20153520894961
"R_Aj1UKC6PaTPIa9X",2,5,5,5,69,"sam","non-diagnostic","ND2","good",18,1,5,2,4.25,0.154525328400106
"R_1mmWhdvks7mulMH",7,7,2,4,25,"sam","non-diagnostic","ND2","good",19,2,1,2,5,-0.400734892169305
"R_291hkSTbouOqeOt",6,6,6,6,75,"sam","non-diagnostic","ND2","good",20,2,7,2,6,0.696297070983314
"R_2VqD6t6RwwVd34s",7,7,7,7,81,"sam","non-diagnostic","ND2","good",18,4,7,5,7,1.04935965390169
"R_1Cw4M9p7ra7SVh6",7,7,7,7,100,"sam","non-diagnostic","ND2","good",18,2,7,2,7,1.37061915900284
"R_3HjoAHbzaxAU00K",5,4,5,5,50,"sam","non-diagnostic","ND2","good",18,2,7,2,4.75,-0.0409280702578237
"R_12sxXLLKjprVDcD",6,6,6,7,85,"sam","non-diagnostic","ND2","good",18,3,7,2,6.25,0.92828407425816
"R_1pWnO5grRz7ti7n",7,7,5,6,90,"sam","non-diagnostic","ND2","good",18,2,6,2,6.25,1.01282604928478
"R_3iFirgsgCk5WGaI",7,7,6,6,81,"sam","non-diagnostic","ND2","good",22,1,7,2,6.5,0.923553547458475
"R_3Rgy4tRfpwPd30I",7,7,6,7,73,"sam","non-diagnostic","ND2","good",28,2,3,5,6.75,0.851189440637495
"R_ylreA91oKTRgOCl",6,6,6,6,85,"sam","non-diagnostic","ND2","good",22,2,7,5,6,0.86538102103655
"R_1q2MxU9tcC2YECd",6,5,5,6,95,"sam","non-diagnostic","ND2","good",22,1,7,2,5.5,0.908658864646568
"R_2SqLVgp3JWZIxAw",4,4,4,4,47,"sam","non-diagnostic","ND2","good",25,1,1,2,4,-0.280362414938623
"R_2s4EEAFcu2I4wEz",6,6,7,6,87,"sam","non-diagnostic","ND2","good",21,2,7,5,6.25,0.962100864268807
"R_1Cf07SHh2ebQY1F",5,5,4,5,64,"sam","non-diagnostic","ND2","good",22,1,7,2,4.75,0.195789459816707
"R_Wq75AGazz281X0t",7,7,7,7,100,"sam","non-diagnostic","ND2","good",19,2,3,2,7,1.37061915900284
"R_20ZD18NFdGHSKmr",6,6,6,6,82,"sam","non-diagnostic","ND2","good",19,1,7,2,6,0.814655836020579
"R_3DumTHGCI14cZRk",7,7,7,5,90,"sam","non-diagnostic","ND2","good",19,2,4,5,6.5,1.07572910250639
"R_2v1eYRyLQlA2xsG",7,7,7,6,71,"sam","non-diagnostic","ND2","good",NA,NA,4,5,6.75,0.817372650626848
"R_6F5C8NOFIgkWju1",7,1,1,6,88,"sam","non-diagnostic","ND2","good",18,1,7,5,3.75,0.349978727058036
"R_2ePEpVNXewr6Xrc",7,6,6,6,87,"sam","non-diagnostic","ND2","good",21,2,7,2,6.25,0.962100864268807
"R_1gqHXZgVh8i2maI",7,6,7,7,93,"sam","non-diagnostic","ND2","good",19,2,7,2,6.75,1.18935734074397
"R_3NImaK7qwmWTXpG",7,7,7,4,84,"sam","non-diagnostic","ND2","good",19,2,1,2,6.25,0.911375679252836
"R_PO3V9usCaE8Rmwh",5,5,5,5,65,"sam","non-diagnostic","ND2","good",18,2,7,5,5,0.27560090804364
"R_zTDRQmmuROAu1G1",7,4,7,7,91,"sam","non-diagnostic","ND2","good",19,1,7,5,6.25,1.0297344442901
"R_2VIyxFtOl0p2lwS",6,6,6,7,81,"sam","non-diagnostic","ND2","good",19,1,1,2,6.25,0.860650494236865
"R_32YhbQqj2gpKEL1",7,7,6,6,100,"sam","non-diagnostic","ND2","good",19,2,7,2,6.5,1.24481305255962
"R_NUyp3iE30497HTH",7,6,7,7,98,"sam","non-diagnostic","ND2","good",19,2,7,5,6.75,1.27389931577059
"R_3Dw5KhnvZixVxFq",7,7,7,7,100,"sam","non-diagnostic","ND2","good",20,2,7,2,7,1.37061915900284
"R_3prwF6ecrVD6p8N",6,7,7,6,71,"sam","non-diagnostic","ND2","good",18,2,7,2,6.5,0.754469597405239
"R_eSgN8emQxHJyZNf",7,7,7,7,100,"sam","non-diagnostic","ND2","good",19,3,7,2,7,1.37061915900284
"R_3RrR2vq0jxZO99X",6,6,6,5,82,"sam","non-diagnostic","ND2","good",19,2,7,2,5.75,0.75175278279897
"R_3J1P4e5BIPsa8jH",7,1,7,7,97,"sam","non-diagnostic","ND2","good",18,2,7,2,5.5,0.942475654657215
"R_ZxXrraOxrBw6OOJ",5,6,6,5,82,"sam","non-diagnostic","ND2","good",18,2,7,5,5.5,0.68884972957736
"R_1lobq0w1YTCLURm",6,5,6,6,82,"sam","non-diagnostic","ND2","good",19,2,5,5,5.75,0.75175278279897
"R_1CE01f5jvn1ezEV",7,5,7,7,73,"sam","non-diagnostic","ND2","good",18,1,7,2,6.5,0.788286387415886
"R_2c8e2ORptC3VUDT",5,5,5,5,82,"sam","non-diagnostic","ND2","good",22,2,7,2,5,0.563043623134141
"R_3RyBrP9eRQFzi9X",6,7,7,7,85,"sam","non-diagnostic","ND2","good",23,2,1,2,6.75,1.05409018070138
"R_2y8Yxz0Suu1vJUv",7,7,7,5,91,"sam","non-diagnostic","ND2","good",22,2,7,2,6.5,1.09263749751171
"R_ehAsWarSXACGOGZ",7,7,7,7,87,"sam","non-diagnostic","ND2","good",23,1,2,5,7,1.15081002393364
"R_bjPCChTWPMrcOf7",6,6,6,6,78,"sam","non-diagnostic","ND2","good",21,1,7,2,6,0.747022255999285
"R_2eR8PnAmdPVQtbb",6,6,6,6,61,"sam","non-diagnostic","ND2","good",21,2,7,2,6,0.459579540908784
"R_3m3H9jJslKPavcB",5,5,4,5,60,"sam","non-diagnostic","ND2","good",21,1,7,2,4.75,0.128155879795412
"R_1LiXfDartlAM7Bo",6,5,6,6,86,"sam","non-diagnostic","ND2","good",21,1,7,2,5.75,0.819386362820264
"R_3lPSuHBDzTwk9vw",7,7,7,7,99,"sam","non-diagnostic","ND2","good",41,1,7,2,7,1.35371076399752
"R_2taRDly9jd0QbiD",6,6,6,6,80,"sam","non-diagnostic","ND2","good",18,2,7,2,6,0.780839046009932
"R_32RvbnsQcIhczY8",5,6,4,5,71,"sam","non-diagnostic","ND2","good",22,1,7,2,5,0.377051278075582
"R_1BVm9MdqDTzLi7c",6,7,7,7,85,"sam","non-diagnostic","ND2","good",19,3,7,2,6.75,1.05409018070138
"R_3KU4ODtOHuCXmdR",7,7,7,7,97,"sam","non-diagnostic","ND2","good",19,2,1,2,7,1.31989397398687
"R_1kNuW38gMBQCN9j",5,4,4,5,65,"sam","non-diagnostic","ND2","good",35,5,5,2,4.5,0.149794801600421
"R_1H0EWb9ZNYiPvrr",7,7,7,7,100,"sam","non-diagnostic","ND2","good",40,2,7,2,7,1.37061915900284
"R_1N47vy7MTLae9Pg",7,7,6,6,90,"sam","non-diagnostic","ND2","good",22,2,1,2,6.5,1.07572910250639
"R_b4xr6wkQ6LNl8dP",6,6,6,6,87,"sam","non-diagnostic","ND2","good",21,2,1,2,6,0.899197811047198
"R_1lfQXzEVoMVEhAJ",7,7,7,7,100,"sam","non-diagnostic","ND2","good",23,1,7,5,7,1.37061915900284
"R_OfFmfzkKm8kTjSp",7,7,7,7,100,"sam","non-diagnostic","ND2","good",51,2,7,5,7,1.37061915900284
"R_2rNtxdObRMLcQki",7,7,4,5,55,"sam","non-diagnostic","ND2","good",20,2,6,2,5.75,0.295226117655232
"R_8vxpPvowdgDIrjH",7,7,7,7,100,"sam","non-diagnostic","ND2","good",22,2,7,2,7,1.37061915900284
"R_tEP8XHrtvKPljd7",7,7,7,5,100,"sam","non-diagnostic","ND2","good",25,5,7,2,6.5,1.24481305255962
"R_3GCXaSOQ0v4XLHG",6,7,6,6,89,"sam","non-diagnostic","ND2","good",25,2,7,2,6.25,0.995917654279454
"R_6FKE8FC0xBr611v",5,7,5,7,80,"sam","non-diagnostic","ND2","good",21,1,7,5,6,0.780839046009932
"R_1OHV1f91VGwAvuA",4,4,4,4,50,"sam","non-diagnostic","ND2","good",47,2,7,5,4,-0.229637229922652
"R_DnJoRIl9jaIYxFL",7,7,7,6,81,"sam","non-diagnostic","ND2","good",20,1,7,2,6.75,0.986456600680084
"R_R4y3BKiIbU0ndu1",7,7,4,7,85,"sam","non-diagnostic","ND2","good",56,1,7,5,6.25,0.92828407425816
"R_3JlP93dzVxvvkiZ",6,6,6,6,91,"sam","non-diagnostic","ND2","good",21,1,2,2,6,0.966831391068492
"R_3fN9rqrV1e8K7fz",7,7,7,7,100,"sam","non-diagnostic","ND2","good",19,2,7,2,7,1.37061915900284
"R_9YJl7LzUq0WMHKh",6,6,6,7,96,"sam","non-diagnostic","ND2","good",22,2,2,5,6.25,1.11427641931672
"R_28Nww2u1qWMyDkM",7,7,7,7,100,"sam","non-diagnostic","ND2","good",20,2,7,2,7,1.37061915900284
"R_3lsQz4XBbrHrwnn",5,5,5,5,77,"sam","non-diagnostic","ND2","good",19,1,7,2,5,0.478501648107523
"R_snkZlliTGMhZuAF",6,6,5,6,80,"sam","non-diagnostic","ND2","good",23,2,7,5,5.75,0.717935992788323
"R_3O6r7T0KIIVwBK0",7,6,7,6,90,"sam","non-diagnostic","ND2","good",22,1,7,5,6.5,1.07572910250639
"R_vTPtqJnOCaD4qmR",6,6,6,6,80,"sam","non-diagnostic","ND2","good",22,1,7,5,6,0.780839046009932
"R_1pseKlavfYMCVbl",7,6,6,6,73,"sam","non-diagnostic","ND2","good",20,1,7,2,6.25,0.725383334194276
"R_3IbrqXVmVKvRZbr",7,7,7,7,100,"sam","non-diagnostic","ND2","good",21,1,6,2,7,1.37061915900284
"R_Tje4AWJZGGueGQh",6,5,6,7,79,"sam","non-diagnostic","ND2","good",22,1,7,2,6,0.763930651004609
"R_1ovcVp1dQgvJzJs",5,4,5,4,49,"sam","non-diagnostic","ND2","good",48,5,7,2,4.5,-0.120739518484757
"R_VW0O5Q5acZhazsd",5,6,7,6,75,"sam","non-diagnostic","ND2","good",19,3,7,5,6,0.696297070983314
"R_25KiRq1cHJ2B1UA",6,6,6,6,72,"sam","non-diagnostic","ND2","good",24,1,2,2,6,0.645571885967343
"R_Rehu3tSa4POJfc5",7,7,7,7,100,"sam","non-diagnostic","ND2","good",24,2,7,5,7,1.37061915900284
"R_1gOODM84onjy3iV",6,7,5,6,89,"sam","non-diagnostic","ND2","good",19,3,7,2,6,0.933014601057845
"R_30xiFmn46Df5xFU",7,7,7,7,100,"sam","non-diagnostic","ND2","good",43,2,7,5,7,1.37061915900284
"R_1Ft9NlJ1pFxsSu5",2,6,2,6,84,"sam","non-diagnostic","ND2","good",40,1,7,2,4,0.345248200258351
"R_1DvYdKqCeYTKAfy",6,6,6,6,91,"sam","non-diagnostic","ND2","good",42,2,7,2,6,0.966831391068492
"R_1nTRjuXqwFam505",6,6,5,6,75,"sam","non-diagnostic","ND2","good",23,1,7,2,5.75,0.633394017761705
"R_CkaEJNlWfLExdJf",7,6,6,7,88,"sam","non-diagnostic","ND2","good",22,2,7,2,6.5,1.04191231249574
"R_2aeN7DUKUaac8cH",6,7,2,6,90,"sam","non-diagnostic","ND2","good",23,3,2,2,5.25,0.76121383639834
"R_22XJ0T5DXwMqwHb",6,5,6,6,60,"sam","non-diagnostic","ND2","good",20,2,7,2,5.75,0.37976809268185
"R_SUXg1VpFIl11Koh",6,6,5,5,75,"sam","non-diagnostic","ND2","good",20,5,7,5,5.5,0.570490964540095
"R_2SHaWwtvGYzCrmc",6,6,6,6,85,"sam","non-diagnostic","ND2","good",20,2,7,2,6,0.86538102103655
"R_2CZEQQZyV48B6Tk",7,7,7,7,90,"sam","non-diagnostic","ND2","good",43,2,7,2,7,1.20153520894961
"R_ZgIJT7AqrT4zLfr",4,5,6,6,65,"sam","non-diagnostic","ND2","good",19,2,7,2,5.25,0.33850396126525
"R_4HqI8BX1wvz0m5z",6,2,5,5,71,"sam","non-diagnostic","ND2","good",48,1,7,5,4.5,0.251245171632363
"R_1igijK5FCoaj1bP",6,6,7,7,81,"sam","non-diagnostic","ND2","good",26,2,7,2,6.5,0.923553547458475
"R_2y4oJMQhrAyFWEs",6,6,7,6,86,"sam","non-diagnostic","ND2","good",22,2,7,5,6.25,0.945192469263483
"R_3ehp6brFaHb1e0m",5,6,5,5,71,"sam","non-diagnostic","ND2","good",25,2,7,5,5.25,0.439954331297191
"R_3qwnYnYj5JW9V6F",6,6,6,6,91,"sam","non-diagnostic","ND2","good",31,1,7,2,6,0.966831391068492
"R_31bGWbDB9JZ8qBt",5,5,5,5,60,"sam","non-diagnostic","ND2","good",22,2,7,5,5,0.191058933017022
"R_AEPOpZuwztikgzD",6,6,6,6,90,"sam","non-diagnostic","ND2","good",37,2,7,5,6,0.949922996063169
"R_2eb5KngzNpG1cUa",6,7,5,7,80,"sam","non-diagnostic","ND2","good",35,2,7,2,6.25,0.843742099231542
"R_30uEDa6P6GmQDjX",7,6,7,7,84,"sam","non-diagnostic","ND2","good",39,2,7,5,6.75,1.03718178569606
"R_2chnfxagEbc6bcN",7,7,7,7,100,"sam","non-diagnostic","ND2","good",22,2,7,5,7,1.37061915900284
"R_3DdalxsRccH6euT",7,7,7,7,100,"sam","non-diagnostic","ND2","good",54,2,7,2,7,1.37061915900284
"R_vqPAIadQaW6Ikox",5,7,6,7,81,"sam","non-diagnostic","ND2","good",21,2,7,2,6.25,0.860650494236865
"R_3g4P9zuxi7f0bGh",5,5,5,5,60,"sam","non-diagnostic","ND2","good",21,1,2,2,5,0.191058933017022
"R_10UVkvgCArEonWB",7,7,7,7,95,"sam","non-diagnostic","ND2","good",45,2,7,5,7,1.28607718397622
"R_1gu8AaQ4j3FARry",6,6,7,7,85,"sam","non-diagnostic","ND2","good",21,2,7,2,6.5,0.991187127479769
"R_2P09r40urK8nMjW",7,7,1,7,71,"sam","non-diagnostic","ND2","good",30,2,7,2,5.5,0.502857384518801
"R_6RJWPXaWCxWNfjP",7,7,7,7,90,"sam","non-diagnostic","ND2","good",19,1,7,5,7,1.20153520894961
"R_1jHXs4x2z5wDYgZ",5,5,6,6,71,"sam","non-diagnostic","ND2","good",23,2,5,5,5.5,0.502857384518801
"R_2zx6iAqfKrdMy8G",4,4,6,6,60,"sam","non-diagnostic","ND2","good",46,2,7,5,5,0.191058933017022
"R_eJ9H7zOwqGpiaBz",5,7,6,7,100,"sam","non-diagnostic","ND2","good",24,2,6,5,6.25,1.18190999933801
"R_3KDVFKCFaKnnISg",7,7,7,7,95,"sam","non-diagnostic","ND2","good",NA,NA,6,2,7,1.28607718397622
"R_2VI9V37jSBE3Y8b",7,7,7,7,100,"sam","non-diagnostic","ND2","good",21,1,1,5,7,1.37061915900284
"R_bCVRs7Y99VJhU2Z",7,7,7,7,90,"sam","non-diagnostic","ND2","good",21,2,7,2,7,1.20153520894961
"R_3DkyA6q7buMddYO",7,7,7,7,100,"sam","non-diagnostic","ND2","good",44,2,7,2,7,1.37061915900284
"R_2E04Ycc7fRAgkez",7,7,6,7,95,"sam","non-diagnostic","ND2","good",27,2,7,5,6.75,1.22317413075462
"R_2zx8hAl2wEQDeSl",5,5,5,4,75,"sam","non-diagnostic","ND2","good",21,1,7,5,4.75,0.381781804875267
"R_2ZKy1uptexqo4hE",7,7,6,7,85,"sam","non-diagnostic","ND2","good",19,2,7,2,6.75,1.05409018070138
"R_2bHJdk3Z1pB6PB0",6,6,6,6,88,"sam","non-diagnostic","ND2","good",19,2,7,5,6,0.916106206052521
"R_3rMT5Vxj3gtfYtB",5,4,5,5,52,"sam","non-diagnostic","ND2","good",37,2,7,2,4.75,-0.00711128024717649
"R_1OW8gLXmhrJCuGQ",6,6,7,6,87,"sam","non-diagnostic","ND2","good",21,2,7,5,6.25,0.962100864268807
"R_2SJN1tZ6nmlEfjw",7,7,7,7,100,"sam","non-diagnostic","ND2","good",38,1,5,2,7,1.37061915900284
"R_3gTakBflIzAhSWV",6,5,5,5,92,"sam","non-diagnostic","ND2","good",22,2,7,2,5.25,0.795030626408987
"R_2Tzc0Ad0CJRK39A",7,7,7,7,93,"sam","non-diagnostic","ND2","good",22,2,7,2,7,1.25226039396558
"R_tG8GftcLz4c5Iit",7,7,7,7,100,"sam","non-diagnostic","ND2","good",24,2,4,5,7,1.37061915900284
"R_331sxAjSnSEkUeA",7,7,7,7,100,"sam","non-diagnostic","ND2","good",21,2,7,2,7,1.37061915900284
"R_1msgoIpeUSMNYEG",7,7,7,7,100,"sam","non-diagnostic","ND2","good",19,2,7,5,7,1.37061915900284
"R_2thSkTTHZWOB4nS",7,7,7,7,92,"sam","non-diagnostic","ND2","good",18,2,7,2,7,1.23535199896025
"R_2Vs8MPBaqQ8mO3D",6,6,6,6,78,"sam","non-diagnostic","ND2","good",20,2,7,2,6,0.747022255999285
